x,PDF
1e-05,3.8252333263156055
1.1233240329780266e-05,3.6404467640161795
1.2618568830660211e-05,3.4687495797072025
1.4174741629268048e-05,3.3095798616022263
1.5922827933410938e-05,3.160932210647633
1.788649529057435e-05,3.0227489802025853
2.0092330025650458e-05,2.895320414581868
2.2570197196339216e-05,2.7771629507638176
2.5353644939701114e-05,2.6680618695488554
2.848035868435799e-05,2.568610459228109
3.199267137797385e-05,2.4764108764958994
3.5938136638046256e-05,2.3899793640600273
4.037017258596558e-05,2.3108168955575157
4.534878508128582e-05,2.236595423428434
5.0941380148163754e-05,2.1648867866627497
5.72236765935022e-05,2.0967039019798275
6.428073117284319e-05,2.0315981202904676
7.220809018385456e-05,1.9684660855922549
8.111308307896872e-05,1.907582504308396
9.111627561154887e-05,1.848846264613504
0.00010235310218990269,1.7915706475763566
0.00011497569953977356,1.735687618486461
0.0001291549665014884,1.6813360809585487
0.000145082877849594,1.6281397241750977
0.00016297508346206434,1.575883714702007
0.0001830738280295368,1.5247260599988106
0.00020565123083486514,1.474670781719053
0.0002310129700083158,1.4257247819812304
0.00025950242113997375,1.3779026729911605
0.0002915053062825176,1.3311486838308597
0.00032745491628777284,1.285411417517297
0.0003678379771828634,1.2407268093171244
0.00041320124001153346,1.1970565384119864
0.0004641588833612782,1.1543402742952726
0.0005214008287999684,1.1125862013840766
0.0005857020818056667,1.0717980430400809
0.0006579332246575682,1.0319545362422373
0.0007390722033525775,0.9930589710563187
0.0008302175681319744,0.9551112330058902
0.0009326033468832199,0.9180849522260317
0.001047615752789665,0.8819725844692732
0.0011768119524349979,0.8467848501570103
0.0013219411484660286,0.812493359743255
0.001484968262254465,0.7790804647994953
0.0016681005372000592,0.7465640812309849
0.001873817422860383,0.7149163240666941
0.00210490414451202,0.6841101257295662
0.002364489412645407,0.6541673869785328
0.0026560877829466868,0.6250620085445319
0.0029836472402833404,0.5967550838601587
0.003351602650938841,0.5692610154950098
0.0037649358067924675,0.542569855833109
0.0042292428743894986,0.516646155175036
0.0047508101621027985,0.49154026801422246
0.005336699231206307,0.46721529203560247
0.005994842503189409,0.4435048922933841
0.006734150657750821,0.4203648969637617
0.007564633275546291,0.3978627671530769
0.008497534359086439,0.3758063872867038
0.009545484566618337,0.35401353699747806
0.010722672220103232,0.3325186979516088
0.012045035402587823,0.31149812848413566
0.013530477745798061,0.29109851515119173
0.01519911082952933,0.2712101770679338
0.017073526474706904,0.2519566453184668
0.019179102616724886,0.2335279323771719
0.021544346900318846,0.21589238719513915
0.02420128264794381,0.19904623264055818
0.027185882427329403,0.1830704309826895
0.030538555088334154,0.1679174197977296
0.03430469286314919,0.1536162999661186
0.03853528593710527,0.14036302859370675
0.04328761281083057,0.12835725844080395
0.04862601580065353,0.11751259537960553
0.05462277217684343,0.10749181922814735
0.061359072734131694,0.0981069202599498
0.06892612104349695,0.08958560552350238
0.0774263682681127,0.08151717966212596
0.08697490026177834,0.07349182701594735
0.09770099572992247,0.06574758700973639
0.10974987654930568,0.05819422430667098
0.12328467394420659,0.050889352336792246
0.13848863713938717,0.043872984839291085
0.15556761439304723,0.037148634621294
0.1747528400007683,0.030839999840305426
0.19630406500402725,0.02502038538265858
0.22051307399030456,0.01976655024318924
0.2477076355991709,0.015381028683844437
0.2782559402207126,0.01206833651573122
0.31257158496882353,0.009634830626498059
0.3511191734215127,0.00820195078703484
0.3944206059437656,0.007694855401316258
0.44306214575838776,0.007162948534733989
0.49770235643321137,0.006409512669998452
0.5590810182512223,0.00500122757168212
0.6280291441834247,0.0033233489570434933
0.7054802310718645,0.00213539968454362
0.7924828983539169,0.0010484581928283268
0.8902150854450392,0.00012366082463676102
1.0,-1.3140225719352023e-22
