x,PDF
1e-05,3.0653002850881235
1.1233240329780266e-05,2.912379838779558
1.2618568830660211e-05,2.7703205442402012
1.4174741629268048e-05,2.638579131211561
1.5922827933410938e-05,2.51528125309454
1.788649529057435e-05,2.4004982969174358
2.0092330025650458e-05,2.294399048735871
2.2570197196339216e-05,2.1952552600771753
2.5353644939701114e-05,2.102476295120695
2.848035868435799e-05,2.016769255910698
3.199267137797385e-05,1.936640760826113
3.5938136638046256e-05,1.8610926886890797
4.037017258596558e-05,1.7909814483629651
4.534878508128582e-05,1.7252137445478641
5.0941380148163754e-05,1.6626637285423675
5.72236765935022e-05,1.6040291088768264
6.428073117284319e-05,1.548648346743191
7.220809018385456e-05,1.4954341901283872
8.111308307896872e-05,1.4446794553742177
9.111627561154887e-05,1.3962545700689153
0.00010235310218990269,1.349430142224593
0.00011497569953977356,1.3041583438388187
0.0001291549665014884,1.2605667182569984
0.000145082877849594,1.2181889312169887
0.00016297508346206434,1.1768052565962077
0.0001830738280295368,1.1366093215789004
0.00020565123083486514,1.097428582327055
0.0002310129700083158,1.0591258651968094
0.00025950242113997375,1.0217778323512305
0.0002915053062825176,0.9853607891919747
0.00032745491628777284,0.9498406919817054
0.0003678379771828634,0.9152437507989954
0.00041320124001153346,0.8815397952482823
0.0004641588833612782,0.8486831274046556
0.0005214008287999684,0.816688067084678
0.0005857020818056667,0.785546444370898
0.0006579332246575682,0.7552228076445117
0.0007390722033525775,0.7257217829561458
0.0008302175681319744,0.6970438825758267
0.0009326033468832199,0.6691474841643963
0.001047615752789665,0.6420201135474354
0.0011768119524349979,0.6156787183473316
0.0013219411484660286,0.5900806501186846
0.001484968262254465,0.5651993400087918
0.0016681005372000592,0.5410616835150003
0.001873817422860383,0.5176259361921636
0.00210490414451202,0.49485097116871424
0.002364489412645407,0.47276669462755455
0.0026560877829466868,0.45134015288027085
0.0029836472402833404,0.43052083531904106
0.003351602650938841,0.4103302297035391
0.0037649358067924675,0.39075164598662465
0.0042292428743894986,0.37173241558128794
0.0047508101621027985,0.35327516996726804
0.005336699231206307,0.33538414008735434
0.005994842503189409,0.3180090565319577
0.006734150657750821,0.30113108941795746
0.007564633275546291,0.28477088361181896
0.008497534359086439,0.26889130082407225
0.009545484566618337,0.2534677008994009
0.010722672220103232,0.2385218443820954
0.012045035402587823,0.22402483313145907
0.013530477745798061,0.20994765568039797
0.01519911082952933,0.19631152017088738
0.017073526474706904,0.1830929580296257
0.019179102616724886,0.1702555886457699
0.021544346900318846,0.1578048400240505
0.02420128264794381,0.14574229087959062
0.027185882427329403,0.134053945730368
0.030538555088334154,0.12271331464279182
0.03430469286314919,0.11174376752196498
0.03853528593710527,0.10120609862366428
0.04328761281083057,0.09111487722586532
0.04862601580065353,0.08144552066776266
0.05462277217684343,0.07227425966672242
0.061359072734131694,0.06367422403225675
0.06892612104349695,0.05563301944230197
0.0774263682681127,0.04807545498975707
0.08697490026177834,0.040984103058996045
0.09770099572992247,0.034687323420130436
0.10974987654930568,0.028993612821973803
0.12328467394420659,0.023936073681403002
0.13848863713938717,0.019529620225640955
0.15556761439304723,0.015722488303328966
0.1747528400007683,0.01247502027683122
0.19630406500402725,0.009746459013797299
0.22051307399030456,0.007490019145198685
0.2477076355991709,0.005649848552108776
0.2782559402207126,0.004171604505185409
0.31257158496882353,0.0029991171258587604
0.3511191734215127,0.002082449236881903
0.3944206059437656,0.0013771702888837388
0.44306214575838776,0.0008464903576593642
0.49770235643321137,0.0004592697009056979
0.5590810182512223,0.00020411272757633533
0.6280291441834247,6.33739133105275e-05
0.7054802310718645,8.1540088661828e-06
0.7924828983539169,-3.0599251036870024e-06
0.8902150854450392,-1.2458061723840853e-06
1.0,-6.95525335901057e-24
