x,PDF_-5,PDF_-4,PDF_-3,PDF_-2,PDF_-1,PDF_1,PDF_2,PDF_3,PDF_4,PDF_5
0.0002915053062825176,3.658363097760534,4.036901033102659,4.331193361421886,4.419320617236064,4.418509786459198,4.453910490380016,4.480449908766911,4.329360650453631,4.037227955522724,3.6584635844016313
0.00032745491628777284,3.445682103614031,3.8111726051812145,4.096141871012724,4.185987659847493,4.1851882934557985,4.222172967690933,4.250208198205165,4.094196856313858,3.8114816277341026,3.445777137837536
0.0003678379771828634,3.2438086036026936,3.596579975359532,3.8723534539279734,3.963721984477446,3.9630648315570385,4.001699045411199,4.031178315939427,3.8702901268894525,3.5968692529729265,3.243897635780905
0.00041320124001153346,3.052011087287677,3.3923811848001395,3.659090221727693,3.751800508918847,3.751397802726403,3.791753936875952,3.8226522242655707,3.656903383671696,3.3926487987980547,3.052093529667926
0.0004641588833612782,2.869115443298141,3.1973855413080736,3.45516388715296,3.549065021031958,3.548995434619129,3.5911558577231077,3.623494409421727,3.452849216231425,3.1976294518487345,2.8691906521787525
0.0005214008287999684,2.695567870810416,3.0120459622987896,3.2610232709148392,3.3559644391903145,3.3563083390564707,3.400349919767481,3.4341423954950603,3.2585751544255817,3.0122641033663875,2.6956351863406813
0.0005857020818056667,2.531052516502722,2.836041569564808,3.0763524492774095,3.1721753294828114,3.173019023189323,3.219023623592958,3.25428260118515,3.0737668064536954,2.8362319402920466,2.5311113144134776
0.0006579332246575682,2.3744720341518186,2.6682585266548813,2.900047415875808,2.9965943326409934,2.9980191116804056,3.046081988921185,3.082839476267685,2.8973232668599542,2.668419184986159,2.3745217270100114
0.0007390722033525775,2.2258572274906285,2.508729592606561,2.7321420842996305,2.8292506289438046,2.831340225304682,2.8815547013024845,2.919840013271977,2.7292771866000685,2.508858549314411,2.225897225957303
0.0008302175681319744,2.0853159057320054,2.3575629756732983,2.5727425266513086,2.6702540847542626,2.673090841670845,2.7255501980705925,2.7653924977526265,2.569735294971628,2.357658272996579,2.0853456175625555
0.0009326033468832199,1.9518662295384734,2.213758011870899,2.4208529729879036,2.518622368591721,2.522277869343784,2.57709162529285,2.6185433177212354,2.4177078026901118,2.213817868817597,1.9518850978248294
0.001047615752789665,1.8251695480368353,2.0769705398369442,2.276132668119032,2.3740155801277316,2.3785576906882615,2.435839415998173,2.4789613900904865,2.272854182555066,2.076993176184522,1.8251770013549709
0.0011768119524349979,1.70562772214285,1.9476100792702808,2.1389890481304565,2.2368358323577997,2.242336822966463,2.3021935142190704,2.3470371242272994,2.1355795088181804,1.9475936452674776,1.705623175857406
0.0013219411484660286,1.59240419021235,1.8248202787460774,2.0085633721590344,2.106250266396099,2.112773262489389,2.1753316682799606,2.2219662870903667,2.005037141200339,1.8247633050842869,1.5923871917441927
0.001484968262254465,1.4849440780209,1.7080338002851365,1.88428604410745,1.981706569233989,1.9893106051254195,2.0547091608054733,2.1032140100972483,1.8806667063961506,1.7079350171731693,1.4849142497249836
0.0016681005372000592,1.3837333789761403,1.5977489170105883,1.766655574060723,1.8636888691872402,1.872441009530657,1.9408049321066032,1.991245811316638,1.762961571472815,1.59760676882828,1.3836902525672032
0.001873817422860383,1.2881337711239595,1.4933087644470924,1.6550178686978372,1.7515606240668289,1.7615095117195725,1.8329866602840097,1.8854554903250733,1.651269201254951,1.493122267679651,1.2880770416487135
0.00210490414451202,1.1974928829188394,1.3940425289158305,1.5487038153426353,1.6446711855879985,1.6558492489892944,1.730608616095248,1.785221243602799,1.544923889755368,1.3938112370579354,1.1974223985962849
0.002364489412645407,1.1122282154217704,1.3003804805804988,1.4481387041485931,1.5434359142995784,1.5558943731835042,1.6340843785405408,1.6909325236570878,1.444354795774239,1.300103490205984,1.112143684302415
0.0026560877829466868,1.0319301623072394,1.211899511588214,1.3529082337944613,1.447448349391257,1.4612115097401686,1.5430078578787185,1.602215791984053,1.3491377281490462,1.2115764816522374,1.0318314724187911
0.0029836472402833404,0.9559385152878264,1.1279183346980148,1.2623431221900365,1.3560526115304474,1.3711071751009196,1.4567249357271916,1.5184634018928125,1.258591528295398,1.1275497454801386,0.9558258137255053
0.003351602650938841,0.8844987970200018,1.048690632492,1.1767032677414733,1.26949210125985,1.2858379223023417,1.3754830289407913,1.4399075472838678,1.1729780359865567,1.0482765119855268,0.8843720939151758
0.0037649358067924675,0.8174406811944898,0.9740402061799219,1.095801114132994,1.187598302438293,1.205226659708438,1.2991077537782236,1.3663830467485523,1.0921099810045152,0.9735809930141148,0.817300108490678
0.0042292428743894986,0.7541599370759616,0.9033427687308521,1.0189979173304688,1.1097721666780451,1.128641905134595,1.2269905451953167,1.297318961043957,1.015343646896708,0.9028400030628956,0.7540059605902717
0.0047508101621027985,0.6946684885408271,0.8366100442890056,0.9463228401323439,1.0360220323470175,1.0560928827409268,1.159144547618158,1.2327283889455996,0.9427072894989107,0.8360651605569757,0.6945015387670256
0.005336699231206307,0.6390298190946168,0.7739081108115252,0.8778294448502679,0.9664136883331622,0.9876485880517959,1.0956327712073646,1.1726698172274503,0.8742558158994843,0.7733224964321516,0.6388503149577797
0.005994842503189409,0.5867170372571967,0.714694211792399,0.8129155865131333,0.9004342618435267,0.9227671957334443,1.0359214493302005,1.1166403884653475,0.8093854863168705,0.7140704437573561,0.5865257671880794
0.006734150657750821,0.5375451228302026,0.6587766833241909,0.7513541961176291,0.8379143799584973,0.8612675115599087,0.9798414990404891,1.0644869074301793,0.7478621455220918,0.6581177226436643,0.537342995034408
0.007564633275546291,0.49172988328184863,0.6063778812532251,0.6933926362204695,0.7790636056169356,0.8033710345645505,0.9276106836069478,1.0164142414844088,0.6899341151893846,0.6056862032845877,0.4915176550885218
0.008497534359086439,0.4488349387787088,0.5570523811087751,0.6385918457627423,0.7234162262807231,0.7485943896186471,0.8787168684589417,0.9719166379543782,0.6351859285594887,0.556331575114567,0.4486137116434575
0.009545484566618337,0.4085688567732448,0.5105021558148265,0.586643940445607,0.6706730750961578,0.6966246724867688,0.832835611469816,0.9306789113611842,0.5833178382413743,0.5097565684488009,0.408339966013467
0.010722672220103232,0.37118284014024977,0.4669829965838386,0.5377835938821671,0.6211171111501901,0.6477525606246856,0.790283449643632,0.8930201205406721,0.5345413276780172,0.46621635636130426,0.37094742987800533
0.012045035402587823,0.3363541269872512,0.4261682178905999,0.49176453747421783,0.5743396273116302,0.6015668476609914,0.7505873164095674,0.8584450651769,0.48866903030703535,0.42538498511343265,0.33611356832125844
0.013530477745798061,0.30375068026935675,0.3877209567108226,0.44832702456803364,0.5299240653515255,0.5576467766865696,0.7132755270783901,0.8264622565325956,0.4455003166562455,0.3869263806314672,0.3035065888633847
0.01519911082952933,0.27357848718707056,0.351847389649455,0.4076400238619209,0.4881151110602756,0.516236467102326,0.6786713563026677,0.7974088483903888,0.40518201401603904,0.3510463800549028,0.2733323732524952
0.017073526474706904,0.24564201224215332,0.31835471628152423,0.3695350033330472,0.44869477065815805,0.4771217587246206,0.646436072317079,0.7709312781625708,0.3675515029938994,0.31755234931794474,0.2453954380016251
0.019179102616724886,0.2196211933199802,0.28692487478697515,0.3337417312354189,0.4112953751367405,0.43993848645862493,0.6160403865405238,0.7464770915889465,0.332359674739654,0.2861266228392934,0.21937584436447902
0.021544346900318846,0.1956265386870496,0.257658978400878,0.3003504104839042,0.37602864657979646,0.4047879452261845,0.5877215146858378,0.7242901124340739,0.2997048900812807,0.2568704608804192,0.19538414556393957
0.02420128264794381,0.17358700469799765,0.2304982080082018,0.26930525436786706,0.34283357748734267,0.37162238001797515,0.5612882549366771,0.7041758785988702,0.26951513958507706,0.22972474813739543,0.17334920684654703
0.027185882427329403,0.1532299605018199,0.2051923735297806,0.24038346417242437,0.3114332527029533,0.34018981925445313,0.5361599951258698,0.6855373576600944,0.24154880749346094,0.2044389558557901,0.1529982938689339
0.030538555088334154,0.13455969321753863,0.1817365290478037,0.2135946070368327,0.2818061304500915,0.31048703094087365,0.5123591032372847,0.6684328445373178,0.21584444442683032,0.18100847374215845,0.13433579665639675
0.03430469286314919,0.11760574089873235,0.16016504678177534,0.18895786062646316,0.2540034007958568,0.28254720096751557,0.4899376550321592,0.6528870105122931,0.19239979511771885,0.15946744046443842,0.11739118161058143
0.03853528593710527,0.1021333493156923,0.14028671404942422,0.1662648422021059,0.22785724654163944,0.25617298477671635,0.46835960049236663,0.6382523882433416,0.1709120352122383,0.13962345090185657,0.1019293291723089
0.04328761281083057,0.08806513688358546,0.12203939983086755,0.14546344950233395,0.20329568183926333,0.23129881200852082,0.4474718820585774,0.624364493898135,0.1513306933970951,0.12141419193302225,0.08787280274376277
0.04862601580065353,0.07549701888541031,0.10550118727530806,0.12663804561502273,0.18038805439435004,0.20800533761075826,0.4274924093181699,0.6114855736960989,0.13377718375698866,0.10491822402177027,0.07531766380720431
0.05462277217684343,0.06421527600869899,0.09049456873306493,0.10953559724876127,0.15904522007047114,0.1861148853665831,0.407842914886355,0.5988393381361118,0.11778741947033583,0.08995614854332298,0.06404961073950237
0.061359072734131694,0.054113433554151304,0.07694941599710252,0.0940387395381519,0.1392579998777192,0.16555172585675948,0.3881220859248345,0.5859025189113283,0.1030756193262968,0.07645661310880915,0.05396179198679324
0.06892612104349695,0.0453637302231329,0.06503386466104372,0.08036133087995606,0.12114875866565293,0.14647671200138943,0.36863726122411267,0.5731068823424106,0.0899346584457498,0.06458886325789634,0.045226788163294444
0.0774263682681127,0.0376000900707679,0.054338123728304974,0.06802582417147504,0.10435434264616243,0.12851120042281666,0.3490629611877168,0.5599323380355397,0.0779044876419881,0.05394158335060227,0.03747805328138305
0.08697490026177834,0.030543139878314043,0.0445677731190375,0.05667671496964001,0.08864075400918627,0.11137814989726258,0.32901127615844816,0.5457665387311091,0.06659648139925069,0.04421873390018322,0.03043571530526477
0.09770099572992247,0.024805556613520165,0.03649163535657734,0.04715261310208177,0.0748607577762178,0.09577707707839206,0.3083353154414491,0.5301888557574488,0.056693727759876356,0.036189218388052724,0.024712477788545142
0.10974987654930568,0.019833689808729904,0.029443556269490065,0.03870443549509201,0.06242057823966122,0.08112683297519187,0.2868812661635374,0.5126814770193099,0.047683398067060394,0.029185652852397315,0.019754307571312735
0.12328467394420659,0.015629525706424334,0.023430975600092878,0.0313211328890618,0.05140530128476443,0.06747557581224174,0.2645992033972637,0.4928088694690003,0.039608706497279024,0.02321502227427114,0.01556305378053943
0.13848863713938717,0.01214011949633601,0.018396209359225615,0.02493469115778539,0.041839432482040265,0.05484004210947767,0.24141845446521734,0.4699872209604441,0.03246823035559369,0.01821895940186189,0.012085561626082496
0.15556761439304723,0.009268596275578125,0.014215789620486701,0.019476379879719438,0.03360125349232047,0.04324858180676162,0.21739109643152008,0.44374263128073416,0.02621508814711836,0.014073511211474463,0.00922479974729276
0.1747528400007683,0.0069380978574054945,0.010791146782237465,0.01489162598665619,0.026579548136007148,0.03279804892104695,0.19270036611017452,0.41371909803902024,0.02084339021569193,0.010679766468909793,0.006903812133671534
0.19630406500402725,0.00507920283072159,0.008031319840030771,0.011072025910931928,0.020665315945689284,0.023655543257036445,0.16762114093328292,0.37980866049482026,0.01633101394215877,0.00794656677401841,0.005053114554934785
0.22051307399030456,0.0036247001280859162,0.005846222285658264,0.00792288121614644,0.015737754668402767,0.01597860320291202,0.14254764629271713,0.34214162270410686,0.012670456517541914,0.005783782966578106,0.0036054785616216416
0.2477076355991709,0.0025075767139845816,0.004144030351428562,0.005387533738296869,0.011686858316931061,0.009808157214152237,0.11795601998269063,0.30119634063752176,0.009847899737868556,0.004099726762564902,0.002493937679430101
0.2782559402207126,0.0016715281906962997,0.002846522479341125,0.0034313198219857195,0.00844811333002823,0.00510607930069467,0.09448389646534551,0.2577125189644054,0.007759155125205697,0.0028164296645285976,0.0016622635818009498
0.31257158496882353,0.0010631389913035388,0.0018792891910809355,0.001945464852603478,0.0059854686027843275,0.0017686400107142614,0.07284030953876498,0.2128501757580599,0.006263484816084558,0.0018598870996419938,0.0010571656492238807
0.3511191734215127,0.0006368109576062973,0.0011790849717597906,0.0008513038064056911,0.004183595236159231,-0.0003492257251616541,0.053681676162331056,0.16809863007658568,0.005235638700667926,0.0011673355846339485,0.0006331944357633461
0.3944206059437656,0.0003518537846909374,0.0006901943423782273,0.00021941311302656034,0.002828770944853287,-0.0015236017895438566,0.037592448457927995,0.12531165935013455,0.004428520609618995,0.0006836130581532342,0.0003498276135205091
0.44306214575838776,0.0001737375930180287,0.0003657976850372975,-9.621613584958719e-06,0.0018092947798618937,-0.0020024085168355455,0.024724275989475557,0.0867555896187836,0.0036177598559459134,0.000362456239402481,0.00017270894513005155
0.49770235643321137,7.295242693035637e-05,0.00016678093297212048,8.845505764179236e-05,0.0010411937149609211,-0.001927297737769577,0.015017493131024509,0.0545298320224884,0.002753135327381552,0.0001652903202647229,7.249386058502715e-05
0.5590810182512223,2.3978884064798764e-05,6.002625484574312e-05,0.0002830537389045544,0.0006101273024097625,-0.0014625113903378735,0.008401761920041485,0.02999986015904031,0.0018560081108461007,5.947054836198019e-05,2.380791298083885e-05
0.6280291441834247,5.196927819586541e-06,1.4056086168829302e-05,0.00040783690734710475,0.00022968535102900578,-0.0006527986970104993,0.004217583244706848,0.013729636424485272,0.001109711715898072,1.3897039006326322e-05,5.147898238110207e-06
0.7054802310718645,3.0413182864427705e-07,5.538333291719253e-07,0.0003509153494998223,7.071179818359587e-05,1.8895773716813506e-06,0.0017275334240086258,0.004723839466167915,0.0005844760478041132,5.245926378124761e-07,2.9513829585261854e-07
0.7924828983539169,-1.6548652877560283e-07,-8.632962652226487e-07,0.000165473557690223,0.0001360216474467466,0.00011360657452336211,0.0004576789101924866,0.0010004997807865042,0.00019624548094327428,-8.656900637224354e-07,-1.6622246466060222e-07
0.8902150854450392,-2.1783058437962097e-08,-1.7382836004201587e-07,4.2757362140398856e-05,2.6385822583159576e-05,2.4161505820284815e-05,5.630853896998695e-05,8.904602529175751e-05,8.131481539252394e-06,-1.7386808204663685e-07,-2.179499604941875e-08
1.0,1.1324718332067238e-26,-1.26084722790047e-25,-4.003978835588e-23,1.0973010529014678e-24,-4.008470687920374e-24,-2.273275588408698e-22,-7.9070063243689e-24,-5.418529441261865e-23,-2.5419925292571983e-25,1.013921244788768e-26
