x,PDF
1e-05,18.959112038705648
1.1233240329780266e-05,18.045662141924815
1.2618568830660211e-05,17.179261983670983
1.4174741629268048e-05,16.358058472540158
1.5922827933410938e-05,15.57518594818962
1.788649529057435e-05,14.830773266472567
2.0092330025650458e-05,14.125547201878524
2.2570197196339216e-05,13.453538970542438
2.5353644939701114e-05,12.812733445501962
2.848035868435799e-05,12.205571556849314
3.199267137797385e-05,11.626801261656421
3.5938136638046256e-05,11.07285525103312
4.037017258596558e-05,10.546663736162898
4.534878508128582e-05,10.0447220892168
5.0941380148163754e-05,9.5633397140385
5.72236765935022e-05,9.104540217822231
6.428073117284319e-05,8.666679080295475
7.220809018385456e-05,8.24686712358066
8.111308307896872e-05,7.846076943058623
9.111627561154887e-05,7.463701001887769
0.00010235310218990269,7.097337731478325
0.00011497569953977356,6.746981944419422
0.0001291549665014884,6.412928985842605
0.000145082877849594,6.093228088534185
0.00016297508346206434,5.787162965549287
0.0001830738280295368,5.495534086924855
0.00020565123083486514,5.2168451683565396
0.0002310129700083158,4.950099478402364
0.00025950242113997375,4.696166067471083
0.0002915053062825176,4.453910490380016
0.00032745491628777284,4.222172967690933
0.0003678379771828634,4.001699045411199
0.00041320124001153346,3.791753936875952
0.0004641588833612782,3.5911558577231077
0.0005214008287999684,3.400349919767481
0.0005857020818056667,3.219023623592958
0.0006579332246575682,3.046081988921185
0.0007390722033525775,2.8815547013024845
0.0008302175681319744,2.7255501980705925
0.0009326033468832199,2.57709162529285
0.001047615752789665,2.435839415998173
0.0011768119524349979,2.3021935142190704
0.0013219411484660286,2.1753316682799606
0.001484968262254465,2.0547091608054733
0.0016681005372000592,1.9408049321066032
0.001873817422860383,1.8329866602840097
0.00210490414451202,1.730608616095248
0.002364489412645407,1.6340843785405408
0.0026560877829466868,1.5430078578787185
0.0029836472402833404,1.4567249357271916
0.003351602650938841,1.3754830289407913
0.0037649358067924675,1.2991077537782236
0.0042292428743894986,1.2269905451953167
0.0047508101621027985,1.159144547618158
0.005336699231206307,1.0956327712073646
0.005994842503189409,1.0359214493302005
0.006734150657750821,0.9798414990404891
0.007564633275546291,0.9276106836069478
0.008497534359086439,0.8787168684589417
0.009545484566618337,0.832835611469816
0.010722672220103232,0.790283449643632
0.012045035402587823,0.7505873164095674
0.013530477745798061,0.7132755270783901
0.01519911082952933,0.6786713563026677
0.017073526474706904,0.646436072317079
0.019179102616724886,0.6160403865405238
0.021544346900318846,0.5877215146858378
0.02420128264794381,0.5612882549366771
0.027185882427329403,0.5361599951258698
0.030538555088334154,0.5123591032372847
0.03430469286314919,0.4899376550321592
0.03853528593710527,0.46835960049236663
0.04328761281083057,0.4474718820585774
0.04862601580065353,0.4274924093181699
0.05462277217684343,0.407842914886355
0.061359072734131694,0.3881220859248345
0.06892612104349695,0.36863726122411267
0.0774263682681127,0.3490629611877168
0.08697490026177834,0.32901127615844816
0.09770099572992247,0.3083353154414491
0.10974987654930568,0.2868812661635374
0.12328467394420659,0.2645992033972637
0.13848863713938717,0.24141845446521734
0.15556761439304723,0.21739109643152008
0.1747528400007683,0.19270036611017452
0.19630406500402725,0.16762114093328292
0.22051307399030456,0.14254764629271713
0.2477076355991709,0.11795601998269063
0.2782559402207126,0.09448389646534551
0.31257158496882353,0.07284030953876498
0.3511191734215127,0.053681676162331056
0.3944206059437656,0.037592448457927995
0.44306214575838776,0.024724275989475557
0.49770235643321137,0.015017493131024509
0.5590810182512223,0.008401761920041485
0.6280291441834247,0.004217583244706848
0.7054802310718645,0.0017275334240086258
0.7924828983539169,0.0004576789101924866
0.8902150854450392,5.630853896998695e-05
1.0,-2.273275588408698e-22
