x,PDF
1e-05,18.904120268142833
1.1233240329780266e-05,17.98941318187052
1.2618568830660211e-05,17.121719769584615
1.4174741629268048e-05,16.29918418573566
1.5922827933410938e-05,15.514927153337592
1.788649529057435e-05,14.769080137272036
2.0092330025650458e-05,14.062369427865718
2.2570197196339216e-05,13.388807984819756
2.5353644939701114e-05,12.746376235140199
2.848035868435799e-05,12.137522494386209
3.199267137797385e-05,11.556972098435159
3.5938136638046256e-05,11.001143070888432
4.037017258596558e-05,10.472978985764342
4.534878508128582e-05,9.968956750213746
5.0941380148163754e-05,9.485367368299796
5.72236765935022e-05,9.0242481280611
6.428073117284319e-05,8.583939167278333
7.220809018385456e-05,8.161527253850942
8.111308307896872e-05,7.757980194459658
9.111627561154887e-05,7.372702834284235
0.00010235310218990269,7.003304309503068
0.00011497569953977356,6.649750565300653
0.0001291549665014884,6.312359268052693
0.000145082877849594,5.989267138229084
0.00016297508346206434,5.6797961164652815
0.0001830738280295368,5.384710487308852
0.00020565123083486514,5.102557769536519
0.0002310129700083158,4.8323794598930325
0.00025950242113997375,4.57503073338554
0.0002915053062825176,4.329360650453631
0.00032745491628777284,4.094196856313858
0.0003678379771828634,3.8702901268894525
0.00041320124001153346,3.656903383671696
0.0004641588833612782,3.452849216231425
0.0005214008287999684,3.2585751544255817
0.0005857020818056667,3.0737668064536954
0.0006579332246575682,2.8973232668599542
0.0007390722033525775,2.7292771866000685
0.0008302175681319744,2.569735294971628
0.0009326033468832199,2.4177078026901118
0.001047615752789665,2.272854182555066
0.0011768119524349979,2.1355795088181804
0.0013219411484660286,2.005037141200339
0.001484968262254465,1.8806667063961506
0.0016681005372000592,1.762961571472815
0.001873817422860383,1.651269201254951
0.00210490414451202,1.544923889755368
0.002364489412645407,1.444354795774239
0.0026560877829466868,1.3491377281490462
0.0029836472402833404,1.258591528295398
0.003351602650938841,1.1729780359865567
0.0037649358067924675,1.0921099810045152
0.0042292428743894986,1.015343646896708
0.0047508101621027985,0.9427072894989107
0.005336699231206307,0.8742558158994843
0.005994842503189409,0.8093854863168705
0.006734150657750821,0.7478621455220918
0.007564633275546291,0.6899341151893846
0.008497534359086439,0.6351859285594887
0.009545484566618337,0.5833178382413743
0.010722672220103232,0.5345413276780172
0.012045035402587823,0.48866903030703535
0.013530477745798061,0.4455003166562455
0.01519911082952933,0.40518201401603904
0.017073526474706904,0.3675515029938994
0.019179102616724886,0.332359674739654
0.021544346900318846,0.2997048900812807
0.02420128264794381,0.26951513958507706
0.027185882427329403,0.24154880749346094
0.030538555088334154,0.21584444442683032
0.03430469286314919,0.19239979511771885
0.03853528593710527,0.1709120352122383
0.04328761281083057,0.1513306933970951
0.04862601580065353,0.13377718375698866
0.05462277217684343,0.11778741947033583
0.061359072734131694,0.1030756193262968
0.06892612104349695,0.0899346584457498
0.0774263682681127,0.0779044876419881
0.08697490026177834,0.06659648139925069
0.09770099572992247,0.056693727759876356
0.10974987654930568,0.047683398067060394
0.12328467394420659,0.039608706497279024
0.13848863713938717,0.03246823035559369
0.15556761439304723,0.02621508814711836
0.1747528400007683,0.02084339021569193
0.19630406500402725,0.01633101394215877
0.22051307399030456,0.012670456517541914
0.2477076355991709,0.009847899737868556
0.2782559402207126,0.007759155125205697
0.31257158496882353,0.006263484816084558
0.3511191734215127,0.005235638700667926
0.3944206059437656,0.004428520609618995
0.44306214575838776,0.0036177598559459134
0.49770235643321137,0.002753135327381552
0.5590810182512223,0.0018560081108461007
0.6280291441834247,0.001109711715898072
0.7054802310718645,0.0005844760478041132
0.7924828983539169,0.00019624548094327428
0.8902150854450392,8.131481539252394e-06
1.0,-5.418529441261865e-23
