x,PDF
1e-05,18.263351740108465
1.1233240329780266e-05,17.371593952478385
1.2618568830660211e-05,16.52507765133758
1.4174741629268048e-05,15.721986721315579
1.5922827933410938e-05,14.955609714967434
1.788649529057435e-05,14.226009226983134
2.0092330025650458e-05,13.533947553018978
2.2570197196339216e-05,12.873762795655729
2.5353644939701114e-05,12.243414104071066
2.848035868435799e-05,11.645222969958425
3.199267137797385e-05,11.074701137157183
3.5938136638046256e-05,10.528817314303257
4.037017258596558e-05,10.010115678226047
4.534878508128582e-05,9.515450874946312
5.0941380148163754e-05,9.04155803876456
5.72236765935022e-05,8.590398718994308
6.428073117284319e-05,8.160177297976126
7.220809018385456e-05,7.747905346395525
8.111308307896872e-05,7.354568832507635
9.111627561154887e-05,6.979566469042652
0.00010235310218990269,6.6204619255147374
0.00011497569953977356,6.277242312361138
0.0001291549665014884,5.950213490030045
0.000145082877849594,5.637417255639352
0.00016297508346206434,5.338135515502139
0.0001830738280295368,5.053171747493538
0.00020565123083486514,4.7810204383266335
0.0002310129700083158,4.520677611143124
0.00025950242113997375,4.273016032021957
0.0002915053062825176,4.036901033102659
0.00032745491628777284,3.8111726051812145
0.0003678379771828634,3.596579975359532
0.00041320124001153346,3.3923811848001395
0.0004641588833612782,3.1973855413080736
0.0005214008287999684,3.0120459622987896
0.0005857020818056667,2.836041569564808
0.0006579332246575682,2.6682585266548813
0.0007390722033525775,2.508729592606561
0.0008302175681319744,2.3575629756732983
0.0009326033468832199,2.213758011870899
0.001047615752789665,2.0769705398369442
0.0011768119524349979,1.9476100792702808
0.0013219411484660286,1.8248202787460774
0.001484968262254465,1.7080338002851365
0.0016681005372000592,1.5977489170105883
0.001873817422860383,1.4933087644470924
0.00210490414451202,1.3940425289158305
0.002364489412645407,1.3003804805804988
0.0026560877829466868,1.211899511588214
0.0029836472402833404,1.1279183346980148
0.003351602650938841,1.048690632492
0.0037649358067924675,0.9740402061799219
0.0042292428743894986,0.9033427687308521
0.0047508101621027985,0.8366100442890056
0.005336699231206307,0.7739081108115252
0.005994842503189409,0.714694211792399
0.006734150657750821,0.6587766833241909
0.007564633275546291,0.6063778812532251
0.008497534359086439,0.5570523811087751
0.009545484566618337,0.5105021558148265
0.010722672220103232,0.4669829965838386
0.012045035402587823,0.4261682178905999
0.013530477745798061,0.3877209567108226
0.01519911082952933,0.351847389649455
0.017073526474706904,0.31835471628152423
0.019179102616724886,0.28692487478697515
0.021544346900318846,0.257658978400878
0.02420128264794381,0.2304982080082018
0.027185882427329403,0.2051923735297806
0.030538555088334154,0.1817365290478037
0.03430469286314919,0.16016504678177534
0.03853528593710527,0.14028671404942422
0.04328761281083057,0.12203939983086755
0.04862601580065353,0.10550118727530806
0.05462277217684343,0.09049456873306493
0.061359072734131694,0.07694941599710252
0.06892612104349695,0.06503386466104372
0.0774263682681127,0.054338123728304974
0.08697490026177834,0.0445677731190375
0.09770099572992247,0.03649163535657734
0.10974987654930568,0.029443556269490065
0.12328467394420659,0.023430975600092878
0.13848863713938717,0.018396209359225615
0.15556761439304723,0.014215789620486701
0.1747528400007683,0.010791146782237465
0.19630406500402725,0.008031319840030771
0.22051307399030456,0.005846222285658264
0.2477076355991709,0.004144030351428562
0.2782559402207126,0.002846522479341125
0.31257158496882353,0.0018792891910809355
0.3511191734215127,0.0011790849717597906
0.3944206059437656,0.0006901943423782273
0.44306214575838776,0.0003657976850372975
0.49770235643321137,0.00016678093297212048
0.5590810182512223,6.002625484574312e-05
0.6280291441834247,1.4056086168829302e-05
0.7054802310718645,5.538333291719253e-07
0.7924828983539169,-8.632962652226487e-07
0.8902150854450392,-1.7382836004201587e-07
1.0,-1.26084722790047e-25
