x,PDF
1e-05,17.11584459203138
1.1233240329780266e-05,16.283060108822035
1.2618568830660211e-05,15.49093969938114
1.4174741629268048e-05,14.737919192350892
1.5922827933410938e-05,14.01813587502243
1.788649529057435e-05,13.331617636249504
2.0092330025650458e-05,12.679052290408638
2.2570197196339216e-05,12.055567011839887
2.5353644939701114e-05,11.459394617970347
2.848035868435799e-05,10.892533569172251
3.199267137797385e-05,10.351162176917132
3.5938136638046256e-05,9.832696969196817
4.037017258596558e-05,9.339302529736804
4.534878508128582e-05,8.868309698413341
5.0941380148163754e-05,8.416948719877483
5.72236765935022e-05,7.986893769299373
6.428073117284319e-05,7.576601463812275
7.220809018385456e-05,7.183512700800367
8.111308307896872e-05,6.8085050424322
9.111627561154887e-05,6.451018595589825
0.00010235310218990269,6.108887848403504
0.00011497569953977356,5.7821243043459445
0.0001291549665014884,5.470981039357373
0.000145082877849594,5.173654902605919
0.00016297508346206434,4.88950451962109
0.0001830738280295368,4.619268817266111
0.00020565123083486514,4.361485670331665
0.0002310129700083158,4.11518492002355
0.00025950242113997375,3.881218022022755
0.0002915053062825176,3.6584635844016313
0.00032745491628777284,3.445777137837536
0.0003678379771828634,3.243897635780905
0.00041320124001153346,3.052093529667926
0.0004641588833612782,2.8691906521787525
0.0005214008287999684,2.6956351863406813
0.0005857020818056667,2.5311113144134776
0.0006579332246575682,2.3745217270100114
0.0007390722033525775,2.225897225957303
0.0008302175681319744,2.0853456175625555
0.0009326033468832199,1.9518850978248294
0.001047615752789665,1.8251770013549709
0.0011768119524349979,1.705623175857406
0.0013219411484660286,1.5923871917441927
0.001484968262254465,1.4849142497249836
0.0016681005372000592,1.3836902525672032
0.001873817422860383,1.2880770416487135
0.00210490414451202,1.1974223985962849
0.002364489412645407,1.112143684302415
0.0026560877829466868,1.0318314724187911
0.0029836472402833404,0.9558258137255053
0.003351602650938841,0.8843720939151758
0.0037649358067924675,0.817300108490678
0.0042292428743894986,0.7540059605902717
0.0047508101621027985,0.6945015387670256
0.005336699231206307,0.6388503149577797
0.005994842503189409,0.5865257671880794
0.006734150657750821,0.537342995034408
0.007564633275546291,0.4915176550885218
0.008497534359086439,0.4486137116434575
0.009545484566618337,0.408339966013467
0.010722672220103232,0.37094742987800533
0.012045035402587823,0.33611356832125844
0.013530477745798061,0.3035065888633847
0.01519911082952933,0.2733323732524952
0.017073526474706904,0.2453954380016251
0.019179102616724886,0.21937584436447902
0.021544346900318846,0.19538414556393957
0.02420128264794381,0.17334920684654703
0.027185882427329403,0.1529982938689339
0.030538555088334154,0.13433579665639675
0.03430469286314919,0.11739118161058143
0.03853528593710527,0.1019293291723089
0.04328761281083057,0.08787280274376277
0.04862601580065353,0.07531766380720431
0.05462277217684343,0.06404961073950237
0.061359072734131694,0.05396179198679324
0.06892612104349695,0.045226788163294444
0.0774263682681127,0.03747805328138305
0.08697490026177834,0.03043571530526477
0.09770099572992247,0.024712477788545142
0.10974987654930568,0.019754307571312735
0.12328467394420659,0.01556305378053943
0.13848863713938717,0.012085561626082496
0.15556761439304723,0.00922479974729276
0.1747528400007683,0.006903812133671534
0.19630406500402725,0.005053114554934785
0.22051307399030456,0.0036054785616216416
0.2477076355991709,0.002493937679430101
0.2782559402207126,0.0016622635818009498
0.31257158496882353,0.0010571656492238807
0.3511191734215127,0.0006331944357633461
0.3944206059437656,0.0003498276135205091
0.44306214575838776,0.00017270894513005155
0.49770235643321137,7.249386058502715e-05
0.5590810182512223,2.380791298083885e-05
0.6280291441834247,5.147898238110207e-06
0.7054802310718645,2.9513829585261854e-07
0.7924828983539169,-1.6622246466060222e-07
0.8902150854450392,-2.179499604941875e-08
1.0,1.013921244788768e-26
