x,PDF
1e-05,18.904595023805634
1.1233240329780266e-05,17.989890992054328
1.2618568830660211e-05,17.122202106643545
1.4174741629268048e-05,16.299672595126403
1.5922827933410938e-05,15.515423749776193
1.788649529057435e-05,14.769586984325969
2.0092330025650458e-05,14.062888561950363
2.2570197196339216e-05,13.389342047604622
2.5353644939701114e-05,12.746927995144505
2.848035868435799e-05,12.13809447624259
3.199267137797385e-05,11.557567655185752
3.5938136638046256e-05,11.001766140834576
4.037017258596558e-05,10.473633085913718
4.534878508128582e-05,9.969645789225018
5.0941380148163754e-05,9.486095716871183
5.72236765935022e-05,9.025020078741736
6.428073117284319e-05,8.58475887010717
7.220809018385456e-05,8.16239877550122
8.111308307896872e-05,7.758907547237007
9.111627561154887e-05,7.373690124526214
0.00010235310218990269,7.004355770630687
0.00011497569953977356,6.650870334907456
0.0001291549665014884,6.313551546732977
0.000145082877849594,5.990536491902607
0.00016297508346206434,5.6811472156168605
0.0001830738280295368,5.38614785390326
0.00020565123083486514,5.104086318663512
0.0002310129700083158,4.834004354613358
0.00025950242113997375,4.5767568935934095
0.0002915053062825176,4.331193361421886
0.00032745491628777284,4.096141871012724
0.0003678379771828634,3.8723534539279734
0.00041320124001153346,3.659090221727693
0.0004641588833612782,3.45516388715296
0.0005214008287999684,3.2610232709148392
0.0005857020818056667,3.0763524492774095
0.0006579332246575682,2.900047415875808
0.0007390722033525775,2.7321420842996305
0.0008302175681319744,2.5727425266513086
0.0009326033468832199,2.4208529729879036
0.001047615752789665,2.276132668119032
0.0011768119524349979,2.1389890481304565
0.0013219411484660286,2.0085633721590344
0.001484968262254465,1.88428604410745
0.0016681005372000592,1.766655574060723
0.001873817422860383,1.6550178686978372
0.00210490414451202,1.5487038153426353
0.002364489412645407,1.4481387041485931
0.0026560877829466868,1.3529082337944613
0.0029836472402833404,1.2623431221900365
0.003351602650938841,1.1767032677414733
0.0037649358067924675,1.095801114132994
0.0042292428743894986,1.0189979173304688
0.0047508101621027985,0.9463228401323439
0.005336699231206307,0.8778294448502679
0.005994842503189409,0.8129155865131333
0.006734150657750821,0.7513541961176291
0.007564633275546291,0.6933926362204695
0.008497534359086439,0.6385918457627423
0.009545484566618337,0.586643940445607
0.010722672220103232,0.5377835938821671
0.012045035402587823,0.49176453747421783
0.013530477745798061,0.44832702456803364
0.01519911082952933,0.4076400238619209
0.017073526474706904,0.3695350033330472
0.019179102616724886,0.3337417312354189
0.021544346900318846,0.3003504104839042
0.02420128264794381,0.26930525436786706
0.027185882427329403,0.24038346417242437
0.030538555088334154,0.2135946070368327
0.03430469286314919,0.18895786062646316
0.03853528593710527,0.1662648422021059
0.04328761281083057,0.14546344950233395
0.04862601580065353,0.12663804561502273
0.05462277217684343,0.10953559724876127
0.061359072734131694,0.0940387395381519
0.06892612104349695,0.08036133087995606
0.0774263682681127,0.06802582417147504
0.08697490026177834,0.05667671496964001
0.09770099572992247,0.04715261310208177
0.10974987654930568,0.03870443549509201
0.12328467394420659,0.0313211328890618
0.13848863713938717,0.02493469115778539
0.15556761439304723,0.019476379879719438
0.1747528400007683,0.01489162598665619
0.19630406500402725,0.011072025910931928
0.22051307399030456,0.00792288121614644
0.2477076355991709,0.005387533738296869
0.2782559402207126,0.0034313198219857195
0.31257158496882353,0.001945464852603478
0.3511191734215127,0.0008513038064056911
0.3944206059437656,0.00021941311302656034
0.44306214575838776,-9.621613584958719e-06
0.49770235643321137,8.845505764179236e-05
0.5590810182512223,0.0002830537389045544
0.6280291441834247,0.00040783690734710475
0.7054802310718645,0.0003509153494998223
0.7924828983539169,0.000165473557690223
0.8902150854450392,4.2757362140398856e-05
1.0,-4.003978835588e-23
