x,PDF
1e-05,1.612008769155965
1.1233240329780266e-05,1.5405659689882
1.2618568830660211e-05,1.4737965135227644
1.4174741629268048e-05,1.4114527728577007
1.5922827933410938e-05,1.3526429128995905
1.788649529057435e-05,1.2973848593021333
2.0092330025650458e-05,1.2457720467495705
2.2570197196339216e-05,1.1970259045020797
2.5353644939701114e-05,1.150867565866342
2.848035868435799e-05,1.107616177636669
3.199267137797385e-05,1.0666477930719496
3.5938136638046256e-05,1.027539594654356
4.037017258596558e-05,0.9906430721254239
4.534878508128582e-05,0.9555299309430085
5.0941380148163754e-05,0.921753377609809
5.72236765935022e-05,0.8895747184856089
6.428073117284319e-05,0.8587624033616457
7.220809018385456e-05,0.8289240540089129
8.111308307896872e-05,0.8001597811271907
9.111627561154887e-05,0.7724303532970006
0.00010235310218990269,0.7454857950912179
0.00011497569953977356,0.7193077666151201
0.0001291549665014884,0.6939415733814537
0.000145082877849594,0.6692327083124382
0.00016297508346206434,0.6451071961388261
0.0001830738280295368,0.6216292449942802
0.00020565123083486514,0.5987461731467358
0.0002310129700083158,0.5764178802890567
0.00025950242113997375,0.5546705792942778
0.0002915053062825176,0.5334856173562145
0.00032745491628777284,0.5128419439058787
0.0003678379771828634,0.49275408274628923
0.00041320124001153346,0.47320672500013466
0.0004641588833612782,0.4541759422362049
0.0005214008287999684,0.4356710551079734
0.0005857020818056667,0.41768531911191525
0.0006579332246575682,0.4001958292053936
0.0007390722033525775,0.38320469370363286
0.0008302175681319744,0.3667129640231184
0.0009326033468832199,0.35069614974269403
0.001047615752789665,0.33514671518991507
0.0011768119524349979,0.32007464146497433
0.0013219411484660286,0.30545558234866016
0.001484968262254465,0.29127407266255395
0.0016681005372000592,0.27754507698265296
0.001873817422860383,0.2642464270357634
0.00210490414451202,0.2513560578172965
0.002364489412645407,0.2388894373505316
0.0026560877829466868,0.22683003298659812
0.0029836472402833404,0.21515217839789788
0.003351602650938841,0.20386649554211372
0.0037649358067924675,0.1929649052596516
0.0042292428743894986,0.18242135172381788
0.0047508101621027985,0.17223690317915688
0.005336699231206307,0.16241384382584592
0.005994842503189409,0.1529279417622598
0.006734150657750821,0.14377054852828622
0.007564633275546291,0.13495159571997264
0.008497534359086439,0.12645154601822406
0.009545484566618337,0.11825766978560738
0.010722672220103232,0.11038167031935078
0.012045035402587823,0.10280719541083845
0.013530477745798061,0.09551781381803846
0.01519911082952933,0.0885248435842574
0.017073526474706904,0.08181637214809136
0.019179102616724886,0.0753735872496205
0.021544346900318846,0.06919993746069991
0.02420128264794381,0.06329537056973494
0.027185882427329403,0.057651120666083217
0.030538555088334154,0.05226047131692218
0.03430469286314919,0.04712998025082271
0.03853528593710527,0.04227079279820372
0.04328761281083057,0.037686583878395435
0.04862601580065353,0.033372799747648195
0.05462277217684343,0.02933958292082607
0.061359072734131694,0.025604878470027403
0.06892612104349695,0.022178252708328863
0.0774263682681127,0.019002370939628928
0.08697490026177834,0.016047620899089295
0.09770099572992247,0.013479152430213847
0.10974987654930568,0.011179557582910338
0.12328467394420659,0.009156806015736995
0.13848863713938717,0.007408199431012241
0.15556761439304723,0.005908725180970918
0.1747528400007683,0.004639138060919206
0.19630406500402725,0.0035800605569829007
0.22051307399030456,0.002710637336161967
0.2477076355991709,0.0020070427530116085
0.2782559402207126,0.0014474765610228738
0.31257158496882353,0.001009979192750467
0.3511191734215127,0.000675104618328058
0.3944206059437656,0.00042533328846237916
0.44306214575838776,0.0002453194429705834
0.49770235643321137,0.000123058533147405
0.5590810182512223,4.952487576632955e-05
0.6280291441834247,1.3633523476601025e-05
0.7054802310718645,1.3445350528554373e-06
0.7924828983539169,-6.085626876192804e-07
0.8902150854450392,-1.553354700302824e-07
1.0,8.035441804953225e-25
