x,PDF
1e-05,18.896191684881217
1.1233240329780266e-05,17.986041877471788
1.2618568830660211e-05,17.12301250819269
1.4174741629268048e-05,16.3052491074789
1.5922827933410938e-05,15.525883209536495
1.788649529057435e-05,14.785048774400007
2.0092330025650458e-05,14.083468740466936
2.2570197196339216e-05,13.415158108008868
2.5353644939701114e-05,12.778102730934695
2.848035868435799e-05,12.174749868194873
3.199267137797385e-05,11.599808562942918
3.5938136638046256e-05,11.049689445006802
4.037017258596558e-05,10.52734963217847
4.534878508128582e-05,10.029235727811294
5.0941380148163754e-05,9.551612997367435
5.72236765935022e-05,9.096554527901807
6.428073117284319e-05,8.66234586268071
7.220809018385456e-05,8.245998961708086
8.111308307896872e-05,7.8485058766102425
9.111627561154887e-05,7.469256991394018
0.00010235310218990269,7.105801494283007
0.00011497569953977356,6.758100290800684
0.0001291549665014884,6.426482437094313
0.000145082877849594,6.109049349883913
0.00016297508346206434,5.805102591396443
0.0001830738280295368,5.515421280208301
0.00020565123083486514,5.238554166516791
0.0002310129700083158,4.9735308088722805
0.00025950242113997375,4.721189187862819
0.0002915053062825176,4.480449908766911
0.00032745491628777284,4.250208198205165
0.0003678379771828634,4.031178315939427
0.00041320124001153346,3.8226522242655707
0.0004641588833612782,3.623494409421727
0.0005214008287999684,3.4341423954950603
0.0005857020818056667,3.25428260118515
0.0006579332246575682,3.082839476267685
0.0007390722033525775,2.919840013271977
0.0008302175681319744,2.7653924977526265
0.0009326033468832199,2.6185433177212354
0.001047615752789665,2.4789613900904865
0.0011768119524349979,2.3470371242272994
0.0013219411484660286,2.2219662870903667
0.001484968262254465,2.1032140100972483
0.0016681005372000592,1.991245811316638
0.001873817422860383,1.8854554903250733
0.00210490414451202,1.785221243602799
0.002364489412645407,1.6909325236570878
0.0026560877829466868,1.602215791984053
0.0029836472402833404,1.5184634018928125
0.003351602650938841,1.4399075472838678
0.0037649358067924675,1.3663830467485523
0.0042292428743894986,1.297318961043957
0.0047508101621027985,1.2327283889455996
0.005336699231206307,1.1726698172274503
0.005994842503189409,1.1166403884653475
0.006734150657750821,1.0644869074301793
0.007564633275546291,1.0164142414844088
0.008497534359086439,0.9719166379543782
0.009545484566618337,0.9306789113611842
0.010722672220103232,0.8930201205406721
0.012045035402587823,0.8584450651769
0.013530477745798061,0.8264622565325956
0.01519911082952933,0.7974088483903888
0.017073526474706904,0.7709312781625708
0.019179102616724886,0.7464770915889465
0.021544346900318846,0.7242901124340739
0.02420128264794381,0.7041758785988702
0.027185882427329403,0.6855373576600944
0.030538555088334154,0.6684328445373178
0.03430469286314919,0.6528870105122931
0.03853528593710527,0.6382523882433416
0.04328761281083057,0.624364493898135
0.04862601580065353,0.6114855736960989
0.05462277217684343,0.5988393381361118
0.061359072734131694,0.5859025189113283
0.06892612104349695,0.5731068823424106
0.0774263682681127,0.5599323380355397
0.08697490026177834,0.5457665387311091
0.09770099572992247,0.5301888557574488
0.10974987654930568,0.5126814770193099
0.12328467394420659,0.4928088694690003
0.13848863713938717,0.4699872209604441
0.15556761439304723,0.44374263128073416
0.1747528400007683,0.41371909803902024
0.19630406500402725,0.37980866049482026
0.22051307399030456,0.34214162270410686
0.2477076355991709,0.30119634063752176
0.2782559402207126,0.2577125189644054
0.31257158496882353,0.2128501757580599
0.3511191734215127,0.16809863007658568
0.3944206059437656,0.12531165935013455
0.44306214575838776,0.0867555896187836
0.49770235643321137,0.0545298320224884
0.5590810182512223,0.02999986015904031
0.6280291441834247,0.013729636424485272
0.7054802310718645,0.004723839466167915
0.7924828983539169,0.0010004997807865042
0.8902150854450392,8.904602529175751e-05
1.0,-7.9070063243689e-24
