x,PDF
1e-05,18.881603572158312
1.1233240329780266e-05,17.97071858256441
1.2618568830660211e-05,17.10691830043172
1.4174741629268048e-05,16.28834594009239
1.5922827933410938e-05,15.50812645087475
1.788649529057435e-05,14.766394375111387
2.0092330025650458e-05,14.063872972937716
2.2570197196339216e-05,13.39457026890568
2.5353644939701114e-05,12.75647026265488
2.848035868435799e-05,12.152023042387535
3.199267137797385e-05,11.575929601269575
3.5938136638046256e-05,11.024595549660766
4.037017258596558e-05,10.500983050010635
4.534878508128582e-05,10.001530931926768
5.0941380148163754e-05,9.522496879020702
5.72236765935022e-05,9.065959958480864
6.428073117284319e-05,8.630198710089177
7.220809018385456e-05,8.212214644103083
8.111308307896872e-05,7.813004961510616
9.111627561154887e-05,7.431955640723874
0.00010235310218990269,7.066603296765242
0.00011497569953977356,6.716910250880205
0.0001291549665014884,6.383205924911099
0.000145082877849594,6.063577587352047
0.00016297508346206434,5.757323072191865
0.0001830738280295368,5.46522723478552
0.00020565123083486514,5.185822373748325
0.0002310129700083158,4.918128153330921
0.00025950242113997375,4.662993361355319
0.0002915053062825176,4.419320617236064
0.00032745491628777284,4.185987659847493
0.0003678379771828634,3.963721984477446
0.00041320124001153346,3.751800508918847
0.0004641588833612782,3.549065021031958
0.0005214008287999684,3.3559644391903145
0.0005857020818056667,3.1721753294828114
0.0006579332246575682,2.9965943326409934
0.0007390722033525775,2.8292506289438046
0.0008302175681319744,2.6702540847542626
0.0009326033468832199,2.518622368591721
0.001047615752789665,2.3740155801277316
0.0011768119524349979,2.2368358323577997
0.0013219411484660286,2.106250266396099
0.001484968262254465,1.981706569233989
0.0016681005372000592,1.8636888691872402
0.001873817422860383,1.7515606240668289
0.00210490414451202,1.6446711855879985
0.002364489412645407,1.5434359142995784
0.0026560877829466868,1.447448349391257
0.0029836472402833404,1.3560526115304474
0.003351602650938841,1.26949210125985
0.0037649358067924675,1.187598302438293
0.0042292428743894986,1.1097721666780451
0.0047508101621027985,1.0360220323470175
0.005336699231206307,0.9664136883331622
0.005994842503189409,0.9004342618435267
0.006734150657750821,0.8379143799584973
0.007564633275546291,0.7790636056169356
0.008497534359086439,0.7234162262807231
0.009545484566618337,0.6706730750961578
0.010722672220103232,0.6211171111501901
0.012045035402587823,0.5743396273116302
0.013530477745798061,0.5299240653515255
0.01519911082952933,0.4881151110602756
0.017073526474706904,0.44869477065815805
0.019179102616724886,0.4112953751367405
0.021544346900318846,0.37602864657979646
0.02420128264794381,0.34283357748734267
0.027185882427329403,0.3114332527029533
0.030538555088334154,0.2818061304500915
0.03430469286314919,0.2540034007958568
0.03853528593710527,0.22785724654163944
0.04328761281083057,0.20329568183926333
0.04862601580065353,0.18038805439435004
0.05462277217684343,0.15904522007047114
0.061359072734131694,0.1392579998777192
0.06892612104349695,0.12114875866565293
0.0774263682681127,0.10435434264616243
0.08697490026177834,0.08864075400918627
0.09770099572992247,0.0748607577762178
0.10974987654930568,0.06242057823966122
0.12328467394420659,0.05140530128476443
0.13848863713938717,0.041839432482040265
0.15556761439304723,0.03360125349232047
0.1747528400007683,0.026579548136007148
0.19630406500402725,0.020665315945689284
0.22051307399030456,0.015737754668402767
0.2477076355991709,0.011686858316931061
0.2782559402207126,0.00844811333002823
0.31257158496882353,0.0059854686027843275
0.3511191734215127,0.004183595236159231
0.3944206059437656,0.002828770944853287
0.44306214575838776,0.0018092947798618937
0.49770235643321137,0.0010411937149609211
0.5590810182512223,0.0006101273024097625
0.6280291441834247,0.00022968535102900578
0.7054802310718645,7.071179818359587e-05
0.7924828983539169,0.0001360216474467466
0.8902150854450392,2.6385822583159576e-05
1.0,1.0973010529014678e-24
